Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
Personal,Visitors,Trip End,29,29,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),16,1669,1801,6.3,6.4
Personal,Visitors,Trip End,29,29,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),68,1611,1693,5.3,5.7
Personal,Visitors,Trip End,29,29,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),89,1677,1746,6.6,6.8
Personal,Visitors,Trip End,29,29,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),78,1699,1841,6.0,6.8
Personal,Visitors,Trip End,29,29,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),229,1645,1771,5.6,6.2
Personal,Visitors,Trip End,29,29,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),2,1919,2686,9.5,19.3
Personal,Visitors,Trip End,29,29,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),15,1487,1668,3.7,4.1
Personal,Visitors,Trip End,29,29,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),56,1601,1702,4.5,5.0
Personal,Visitors,Trip End,29,29,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),77,1703,1777,6.7,6.9
Personal,Visitors,Trip End,29,29,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),79,1643,1820,5.5,6.6
Personal,Visitors,Trip End,29,29,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),315,1702,1759,6.9,7.2
Personal,Visitors,Trip End,29,29,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),4,1692,1765,5.9,6.2
Personal,Visitors,Trip End,29,29,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),17,2081,2117,12.1,11.9
Personal,Visitors,Trip End,29,29,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),98,1625,1680,6.4,6.8
Personal,Visitors,Trip End,29,29,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),121,1634,1697,6.4,6.8
Personal,Visitors,Trip End,29,29,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),75,1843,1898,7.2,7.4
Personal,Visitors,Trip End,3,3,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),74,1615,1709,6.4,6.7
Personal,Visitors,Trip End,3,3,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1253,1253,3.3,3.3
Personal,Visitors,Trip End,3,3,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),8,1444,1572,6.4,6.9
Personal,Visitors,Trip End,3,3,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),24,1583,1680,5.0,5.4
Personal,Visitors,Trip End,3,3,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),30,1760,1823,7.8,8.0
Personal,Visitors,Trip End,3,3,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),12,1435,1595,5.8,6.0
Personal,Visitors,Trip End,3,3,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),74,1604,1709,6.7,7.0
Personal,Visitors,Trip End,3,3,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,835,835,2.3,2.3
Personal,Visitors,Trip End,3,3,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),10,1475,1619,6.7,7.2
Personal,Visitors,Trip End,3,3,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),21,1532,1654,5.5,6.0
Personal,Visitors,Trip End,3,3,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),30,1796,1861,8.1,8.4
Personal,Visitors,Trip End,3,3,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),13,1380,1539,5.0,5.2
Personal,Visitors,Trip End,3,3,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),75,1642,1709,5.9,5.9
Personal,Visitors,Trip End,3,3,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,1531,1531,4.0,4.0
Personal,Visitors,Trip End,3,3,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,1253,1253,4.4,4.4
Personal,Visitors,Trip End,3,3,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),31,1666,1724,4.2,4.4
Personal,Visitors,Trip End,3,3,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,1673,1730,7.0,6.8
Personal,Visitors,Trip End,3,3,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),10,1635,1791,8.4,8.5
Personal,Visitors,Trip End,30,30,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),81,1612,1708,5.0,5.4
Personal,Visitors,Trip End,30,30,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1874,1874,1.1,1.1
Personal,Visitors,Trip End,30,30,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),7,1558,1638,4.8,5.1
Personal,Visitors,Trip End,30,30,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),23,1587,1698,4.4,4.8
Personal,Visitors,Trip End,30,30,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),33,1698,1767,5.5,5.8
Personal,Visitors,Trip End,30,30,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),18,1497,1637,5.0,5.6
Personal,Visitors,Trip End,30,30,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),72,1608,1701,4.5,4.9
Personal,Visitors,Trip End,30,30,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1874,1874,1.1,1.1
Personal,Visitors,Trip End,30,30,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),5,1531,1681,3.7,4.4
Personal,Visitors,Trip End,30,30,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),18,1685,1776,4.4,4.7
Personal,Visitors,Trip End,30,30,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),31,1678,1730,5.3,5.5
Personal,Visitors,Trip End,30,30,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),18,1417,1576,3.6,4.2
Personal,Visitors,Trip End,30,30,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),103,1619,1720,5.8,6.2
Personal,Visitors,Trip End,30,30,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),13,1588,1588,5.9,5.9
Personal,Visitors,Trip End,30,30,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),35,1464,1601,4.4,4.8
Personal,Visitors,Trip End,30,30,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),38,1741,1842,6.0,6.3
Personal,Visitors,Trip End,30,30,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),17,1695,1794,8.4,9.0
Personal,Visitors,Trip End,31,31,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),32,1463,1794,6.2,8.2
Personal,Visitors,Trip End,31,31,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,0,2145,0,3.3
Personal,Visitors,Trip End,31,31,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),3,1608,1639,11.4,11.1
Personal,Visitors,Trip End,31,31,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),10,1460,1784,6.1,8.6
Personal,Visitors,Trip End,31,31,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),14,1453,1862,5.8,8.4
Personal,Visitors,Trip End,31,31,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),5,1392,1735,4.2,5.2
Personal,Visitors,Trip End,31,31,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),32,1417,1856,5.9,8.6
Personal,Visitors,Trip End,31,31,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,0,2145,0,3.3
Personal,Visitors,Trip End,31,31,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1575,1623,12.6,12.2
Personal,Visitors,Trip End,31,31,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),8,1319,1805,5.1,8.8
Personal,Visitors,Trip End,31,31,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),16,1416,1900,5.1,8.3
Personal,Visitors,Trip End,31,31,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),5,1499,1961,5.3,6.6
Personal,Visitors,Trip End,31,31,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),29,1586,1620,7.2,7.3
Personal,Visitors,Trip End,31,31,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),5,1676,1676,8.7,8.7
Personal,Visitors,Trip End,31,31,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),13,1723,1745,8.0,8.1
Personal,Visitors,Trip End,31,31,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),8,1625,1680,9.1,8.7
Personal,Visitors,Trip End,31,31,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,1172,1172,1.9,1.9
Personal,Visitors,Trip End,32,32,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),220,1448,1548,5.5,5.7
Personal,Visitors,Trip End,32,32,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),3,1230,1294,5.1,5.2
Personal,Visitors,Trip End,32,32,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),15,1308,1597,4.5,5.3
Personal,Visitors,Trip End,32,32,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),59,1445,1509,5.9,5.9
Personal,Visitors,Trip End,32,32,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),78,1481,1576,5.6,5.8
Personal,Visitors,Trip End,32,32,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),64,1454,1553,5.2,5.5
Personal,Visitors,Trip End,32,32,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),218,1430,1540,5.2,5.5
Personal,Visitors,Trip End,32,32,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),3,1238,1245,5.0,4.9
Personal,Visitors,Trip End,32,32,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),17,1284,1612,4.0,5.1
Personal,Visitors,Trip End,32,32,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),49,1426,1512,5.5,5.6
Personal,Visitors,Trip End,32,32,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),80,1475,1570,5.6,5.8
Personal,Visitors,Trip End,32,32,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),69,1424,1515,4.9,5.1
Personal,Visitors,Trip End,32,32,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),224,1489,1569,6.1,6.3
Personal,Visitors,Trip End,32,32,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),5,1220,1348,5.3,5.5
Personal,Visitors,Trip End,32,32,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),9,1416,1530,6.9,6.3
Personal,Visitors,Trip End,32,32,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),85,1470,1505,6.4,6.3
Personal,Visitors,Trip End,32,32,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),73,1499,1591,5.6,5.8
Personal,Visitors,Trip End,32,32,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),52,1551,1679,6.3,6.8
Personal,Visitors,Trip End,33,33,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),250,1738,1799,7.8,8.0
Personal,Visitors,Trip End,33,33,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),5,1476,1476,7.7,7.7
Personal,Visitors,Trip End,33,33,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),48,1533,1551,6.4,6.4
Personal,Visitors,Trip End,33,33,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),80,1878,1919,9.4,9.5
Personal,Visitors,Trip End,33,33,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),94,1829,1929,8.0,8.5
Personal,Visitors,Trip End,33,33,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),23,1420,1488,4.3,4.7
Personal,Visitors,Trip End,33,33,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),290,1730,1793,7.7,7.9
Personal,Visitors,Trip End,33,33,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),7,1466,1466,7.7,7.7
Personal,Visitors,Trip End,33,33,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),56,1472,1494,6.0,6.0
Personal,Visitors,Trip End,33,33,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),83,1896,1949,9.6,9.8
Personal,Visitors,Trip End,33,33,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),116,1844,1936,8.2,8.5
Personal,Visitors,Trip End,33,33,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),28,1406,1461,4.2,4.3
Personal,Visitors,Trip End,33,33,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),151,1776,1830,7.9,8.5
Personal,Visitors,Trip End,33,33,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,1687,1687,8.7,8.7
Personal,Visitors,Trip End,33,33,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),28,1808,1810,8.3,8.3
Personal,Visitors,Trip End,33,33,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),73,1830,1839,8.8,8.8
Personal,Visitors,Trip End,33,33,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),39,1710,1871,6.7,8.3
Personal,Visitors,Trip End,33,33,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),11,1526,1690,5.0,7.2
Personal,Visitors,Trip End,34,34,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),31,1669,1819,4.8,5.4
Personal,Visitors,Trip End,34,34,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1466,1466,0.8,0.8
Personal,Visitors,Trip End,34,34,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1470,1553,4.5,4.7
Personal,Visitors,Trip End,34,34,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),12,1444,1677,4.2,5.2
Personal,Visitors,Trip End,34,34,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),9,1990,2044,6.4,6.6
Personal,Visitors,Trip End,34,34,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),6,1710,1913,3.7,4.5
Personal,Visitors,Trip End,34,34,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),28,1612,1781,4.1,4.7
Personal,Visitors,Trip End,34,34,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1466,1466,0.8,0.8
Personal,Visitors,Trip End,34,34,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),4,1574,1682,5.5,5.6
Personal,Visitors,Trip End,34,34,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),10,1399,1619,3.6,4.4
Personal,Visitors,Trip End,34,34,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),7,1845,1924,4.4,4.9
Personal,Visitors,Trip End,34,34,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),6,1731,1972,3.6,4.7
Personal,Visitors,Trip End,34,34,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),41,1768,1885,6.1,6.5
Personal,Visitors,Trip End,34,34,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,1195,1195,2.1,2.1
Personal,Visitors,Trip End,34,34,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),14,1530,1781,5.4,6.6
Personal,Visitors,Trip End,34,34,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),15,2174,2201,8.9,8.8
Personal,Visitors,Trip End,34,34,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),8,1672,1800,3.9,4.1
Personal,Visitors,Trip End,35,35,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),99,1807,1909,8.7,8.9
Personal,Visitors,Trip End,35,35,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),1,1278,1351,4.1,4.5
Personal,Visitors,Trip End,35,35,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),11,1956,2070,10.0,10.4
Personal,Visitors,Trip End,35,35,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),32,1690,1822,7.1,7.6
Personal,Visitors,Trip End,35,35,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),39,1911,1993,10.5,10.6
Personal,Visitors,Trip End,35,35,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),15,1676,1766,6.1,6.3
Personal,Visitors,Trip End,35,35,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),87,1817,1896,8.8,8.9
Personal,Visitors,Trip End,35,35,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,1688,1736,6.0,6.4
Personal,Visitors,Trip End,35,35,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),14,2039,2166,10.4,10.9
Personal,Visitors,Trip End,35,35,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),25,1647,1729,6.9,7.2
Personal,Visitors,Trip End,35,35,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),32,2000,2062,11.4,11.2
Personal,Visitors,Trip End,35,35,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),15,1491,1551,4.7,5.0
Personal,Visitors,Trip End,35,35,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),128,1789,1932,8.4,9.0
Personal,Visitors,Trip End,35,35,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,869,869,2.2,2.2
Personal,Visitors,Trip End,35,35,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),6,1439,1439,7.2,7.2
Personal,Visitors,Trip End,35,35,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),50,1751,1947,7.3,8.2
Personal,Visitors,Trip End,35,35,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),56,1785,1892,9.3,9.8
Personal,Visitors,Trip End,35,35,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),15,2157,2301,9.6,9.6
Personal,Visitors,Trip End,36,36,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),63,1411,1507,5.0,5.1
Personal,Visitors,Trip End,36,36,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),2,987,1128,6.4,6.0
Personal,Visitors,Trip End,36,36,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1366,1393,5.0,5.0
Personal,Visitors,Trip End,36,36,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),19,1463,1592,5.1,5.2
Personal,Visitors,Trip End,36,36,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),22,1487,1517,5.4,5.5
Personal,Visitors,Trip End,36,36,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),16,1295,1456,3.9,4.5
Personal,Visitors,Trip End,36,36,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),61,1398,1482,4.4,4.5
Personal,Visitors,Trip End,36,36,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),2,1047,1235,7.8,7.5
Personal,Visitors,Trip End,36,36,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),4,1401,1438,4.5,4.5
Personal,Visitors,Trip End,36,36,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),17,1421,1584,3.9,4.1
Personal,Visitors,Trip End,36,36,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),21,1493,1536,5.1,5.2
Personal,Visitors,Trip End,36,36,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),18,1293,1354,3.7,3.9
Personal,Visitors,Trip End,36,36,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),68,1442,1561,6.1,6.5
Personal,Visitors,Trip End,36,36,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,774,807,1.4,1.6
Personal,Visitors,Trip End,36,36,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,1292,1292,6.1,6.1
Personal,Visitors,Trip End,36,36,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),26,1531,1607,7.2,7.1
Personal,Visitors,Trip End,36,36,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),24,1474,1474,6.1,6.1
Personal,Visitors,Trip End,36,36,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),12,1305,1826,4.6,6.7
Personal,Visitors,Trip End,37,37,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),94,1749,1820,7.7,8.0
Personal,Visitors,Trip End,37,37,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,810,810,1.6,1.6
Personal,Visitors,Trip End,37,37,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),9,1888,1944,12.2,12.2
Personal,Visitors,Trip End,37,37,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),48,1761,1817,7.4,7.6
Personal,Visitors,Trip End,37,37,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),23,1811,1895,8.0,8.6
Personal,Visitors,Trip End,37,37,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),13,1548,1661,5.7,6.2
Personal,Visitors,Trip End,37,37,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),65,1731,1817,8.3,8.6
Personal,Visitors,Trip End,37,37,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,810,810,1.6,1.6
Personal,Visitors,Trip End,37,37,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),4,1953,1953,17.6,17.6
Personal,Visitors,Trip End,37,37,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),25,1759,1838,9.0,8.8
Personal,Visitors,Trip End,37,37,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),22,1789,1896,7.9,8.7
Personal,Visitors,Trip End,37,37,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),13,1562,1653,5.3,5.7
Personal,Visitors,Trip End,37,37,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),166,1768,1823,7.2,7.4
Personal,Visitors,Trip End,37,37,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),21,1855,1940,9.5,9.5
Personal,Visitors,Trip End,37,37,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),107,1761,1803,6.5,6.8
Personal,Visitors,Trip End,37,37,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),24,1860,1894,8.3,8.4
Personal,Visitors,Trip End,37,37,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),14,1507,1682,6.6,7.4
Personal,Visitors,Trip End,38,38,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),18,2368,2411,17.8,17.3
Personal,Visitors,Trip End,38,38,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1897,1897,1.4,1.4
Personal,Visitors,Trip End,38,38,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),2,1475,1475,13.1,13.1
Personal,Visitors,Trip End,38,38,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),6,2681,2725,19.7,18.5
Personal,Visitors,Trip End,38,38,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),10,2457,2489,19.4,19.0
Personal,Visitors,Trip End,38,38,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1530,1530,6.7,6.7
Personal,Visitors,Trip End,38,38,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),14,2277,2355,15.0,14.5
Personal,Visitors,Trip End,38,38,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1731,1731,1.4,1.4
Personal,Visitors,Trip End,38,38,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),3,1949,2210,7.2,7.5
Personal,Visitors,Trip End,38,38,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),9,2539,2577,19.7,19.4
Personal,Visitors,Trip End,38,38,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),2,1621,1621,7.3,7.3
Personal,Visitors,Trip End,38,38,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),30,2465,2474,20.8,20.5
Personal,Visitors,Trip End,38,38,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,2062,2062,1.4,1.4
Personal,Visitors,Trip End,38,38,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),6,1475,1475,13.1,13.1
Personal,Visitors,Trip End,38,38,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),12,3161,3161,27.8,27.8
Personal,Visitors,Trip End,38,38,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),12,2321,2352,19.0,18.4
Personal,Visitors,Trip End,38,38,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,714,714,1.8,1.8
Personal,Visitors,Trip End,39,39,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,1700,1770,7.1,7.1
Personal,Visitors,Trip End,39,39,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),N/A,506,506,0.7,0.7
Personal,Visitors,Trip End,39,39,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1287,1287,3.4,3.4
Personal,Visitors,Trip End,39,39,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1916,1933,8.2,8.0
Personal,Visitors,Trip End,39,39,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,1479,1507,6.1,6.1
Personal,Visitors,Trip End,39,39,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),0,1819,2107,7.7,7.9
Personal,Visitors,Trip End,39,39,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),2,1744,1812,6.9,7.1
Personal,Visitors,Trip End,39,39,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),N/A,506,506,0.7,0.7
Personal,Visitors,Trip End,39,39,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,1657,1657,6.0,6.0
Personal,Visitors,Trip End,39,39,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),1,2008,2067,9.7,9.8
