Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1785,1570,1655,5.6,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),718,1542,1634,6.3,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,68,068,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),26,2333,2413,20.4,20.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,68,068,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),12,2271,2360,18.2,18.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,68,068,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),34,2400,2473,21.1,21.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,68,068,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),17,2208,2285,17.3,17.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),884,1383,1491,5.4,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),77,1327,1493,5.0,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),302,1390,1485,5.1,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),368,1391,1484,5.3,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),132,1370,1518,6.7,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),863,1386,1501,5.4,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),84,1322,1492,5.1,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),276,1404,1524,5.1,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),370,1403,1502,5.2,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),128,1329,1448,6.4,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),950,1364,1454,5.5,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),65,1275,1441,4.1,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),368,1382,1452,5.1,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),372,1356,1441,5.4,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,69,069,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),142,1366,1488,7.0,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),710,1301,1425,4.5,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),48,1269,1318,4.3,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),243,1311,1464,4.3,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),307,1324,1439,4.8,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),111,1221,1338,4.5,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),684,1318,1431,4.5,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),50,1284,1325,4.4,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),228,1338,1513,4.2,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),301,1324,1419,4.8,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),105,1264,1332,4.5,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),746,1272,1411,4.6,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),44,1060,1160,3.5,3.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),277,1269,1379,4.3,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),318,1334,1503,4.9,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,70,070,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),106,1173,1316,4.6,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),59,1521,1587,7.0,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),30,1627,1645,6.6,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),21,1401,1536,6.9,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),49,1557,1625,6.4,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),25,1684,1679,6.1,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),18,1457,1659,7.0,8.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),78,1455,1506,8.1,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,71,071,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),37,1522,1541,7.7,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),160,1412,1457,6.2,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),12,1383,1469,7.1,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),69,1406,1464,6.2,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),64,1451,1482,6.3,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),15,1291,1313,5.4,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),183,1389,1439,6.2,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),16,1321,1430,6.5,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),79,1338,1411,5.9,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),72,1482,1503,6.5,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),16,1291,1299,6.1,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),112,1482,1513,6.1,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),52,1598,1643,6.7,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,74,074,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),45,1375,1406,5.4,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4261,1648,1732,6.1,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),33,1913,1977,14.7,15.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),368,1568,1624,6.4,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1633,1642,1723,5.7,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1561,1699,1783,6.4,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),666,1572,1683,6.0,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3965,1649,1741,6.1,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,1: Weekday (M-Th),1: Early AM (12am-6am),28,1994,2054,16.1,16.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),335,1595,1662,6.6,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1432,1645,1739,5.7,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1519,1699,1798,6.4,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),651,1552,1643,5.5,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4716,1623,1698,6.1,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),44,1699,1780,11.6,12.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),413,1484,1526,5.8,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2028,1639,1708,5.7,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1593,1654,1725,6.1,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,75,075,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),638,1580,1704,6.9,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2639,1698,1761,8.1,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),152,1710,1761,9.9,10.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1064,1694,1749,8.0,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1012,1746,1816,8.2,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),409,1587,1654,7.3,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),2555,1687,1749,7.8,8.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),158,1757,1804,10.0,10.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),996,1665,1725,7.7,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),995,1752,1818,8.0,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),404,1549,1615,6.7,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2629,1703,1763,8.4,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),125,1615,1678,9.7,10.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1178,1719,1771,8.3,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),970,1706,1776,8.3,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,76,076,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),355,1672,1729,8.8,9.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),186,1819,1904,12.7,13.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),32,1639,1701,12.0,12.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),71,1736,1815,11.8,12.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),51,1961,2043,13.6,13.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),26,1798,1943,11.3,11.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),195,1829,1914,12.7,13.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),37,1625,1673,12.0,12.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),75,1694,1794,10.3,11.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),51,1981,2025,14.7,14.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),26,1926,2103,13.0,13.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),143,1782,1835,12.9,13.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),59,1738,1819,13.2,13.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,77,077,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),36,1819,1896,11.8,12.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1223,1444,1541,6.2,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),102,1425,1492,6.5,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),438,1441,1539,5.8,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),485,1472,1575,6.4,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),195,1385,1481,6.4,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1228,1450,1553,6.4,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),106,1402,1487,7.1,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),429,1434,1545,5.8,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),509,1482,1589,6.5,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),181,1411,1497,6.8,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1099,1420,1516,6.0,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),71,1347,1391,4.7,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),416,1447,1521,5.9,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),403,1446,1563,6.3,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,78,078,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),207,1344,1460,6.0,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),256,1343,1438,5.5,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),29,1418,1510,7.5,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),93,1360,1456,4.7,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),100,1327,1432,5.3,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),31,1149,1227,4.0,4.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),293,1366,1456,5.8,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),36,1473,1580,8.5,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),105,1346,1446,4.5,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),118,1347,1435,5.4,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),31,1159,1221,3.8,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),171,1268,1360,4.7,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),67,1350,1466,4.9,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,79,079,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),64,1279,1378,4.8,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4225,1820,1886,10.9,11.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),20,2185,2249,18.7,18.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),372,1637,1705,9.8,10.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1568,1802,1869,10.8,11.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1659,1891,1958,11.5,11.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),607,1774,1829,10.3,10.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3829,1822,1891,10.7,11.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),334,1679,1761,10.0,10.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1321,1792,1864,10.6,11.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1590,1899,1970,11.3,11.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),568,1751,1800,9.6,9.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4834,1785,1847,11.0,11.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),439,1598,1637,9.6,9.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2067,1781,1843,10.8,11.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1699,1831,1900,11.3,11.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,8,008,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),607,1780,1838,11.0,11.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3254,1500,1592,6.5,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),300,1389,1469,6.1,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1188,1492,1593,6.1,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1197,1557,1640,6.9,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),565,1456,1555,6.5,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3000,1502,1601,6.4,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),282,1425,1507,6.4,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1025,1476,1591,5.9,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1157,1574,1655,7.0,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),531,1437,1556,6.3,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3659,1481,1566,6.5,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),298,1314,1396,5.7,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1499,1493,1584,6.3,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1260,1507,1594,6.7,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,80,080,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),598,1476,1542,6.9,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,81,081,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3363,1675,1772,7.9,8.6
